        38         800           2
         3           1         651
        40           2           4
         5           3         653
        42           4           6
         7           5         655
        44           6           8
         9           7         657
        46           8          10
        11           9         659
        48          10          12
        13          11         661
        50          12          14
        15          13         663
        52          14          16
        17          15         665
        54          16          18
        19          17         667
        56          18          20
        21          19         669
        58          20          22
        23          21         671
        60          22          24
        25          23         673
        62          24          26
        27          25         675
        64          26          28
        29          27         677
        66          28          30
        31          29         679
        68          30          32
        33          31         681
        70          32          34
        35          33         683
        72          34          36
       689          35         685
        74         798          38
        39          37           1
        76          38          40
        41          39           3
        78          40          42
        43          41           5
        80          42          44
        45          43           7
        82          44          46
        47          45           9
        84          46          48
        49          47          11
        86          48          50
        51          49          13
        88          50          52
        53          51          15
        90          52          54
        55          53          17
        92          54          56
        57          55          19
        94          56          58
        59          57          21
        96          58          60
        61          59          23
        98          60          62
        63          61          25
       100          62          64
        65          63          27
       102          64          66
        67          65          29
       104          66          68
        69          67          31
       106          68          70
        71          69          33
       108          70          72
       691          71          35
       110         796          74
        75          73          37
       112          74          76
        77          75          39
       114          76          78
        79          77          41
       116          78          80
        81          79          43
       118          80          82
        83          81          45
       120          82          84
        85          83          47
       122          84          86
        87          85          49
       124          86          88
        89          87          51
       126          88          90
        91          89          53
       128          90          92
        93          91          55
       130          92          94
        95          93          57
       132          94          96
        97          95          59
       134          96          98
        99          97          61
       136          98         100
       101          99          63
       138         100         102
       103         101          65
       140         102         104
       105         103          67
       142         104         106
       107         105          69
       144         106         108
       693         107          71
       146         794         110
       111         109          73
       148         110         112
       113         111          75
       150         112         114
       115         113          77
       152         114         116
       117         115          79
       154         116         118
       119         117          81
       156         118         120
       121         119          83
       158         120         122
       123         121          85
       160         122         124
       125         123          87
       162         124         126
       127         125          89
       164         126         128
       129         127          91
       166         128         130
       131         129          93
       168         130         132
       133         131          95
       170         132         134
       135         133          97
       172         134         136
       137         135          99
       174         136         138
       139         137         101
       176         138         140
       141         139         103
       178         140         142
       143         141         105
       180         142         144
       695         143         107
       182         792         146
       147         145         109
       184         146         148
       149         147         111
       186         148         150
       151         149         113
       188         150         152
       153         151         115
       190         152         154
       155         153         117
       192         154         156
       157         155         119
       194         156         158
       159         157         121
       196         158         160
       161         159         123
       198         160         162
       163         161         125
       200         162         164
       165         163         127
       202         164         166
       167         165         129
       204         166         168
       169         167         131
       206         168         170
       171         169         133
       208         170         172
       173         171         135
       210         172         174
       175         173         137
       212         174         176
       177         175         139
       214         176         178
       179         177         141
       216         178         180
       697         179         143
       218         790         182
       183         181         145
       220         182         184
       185         183         147
       222         184         186
       187         185         149
       224         186         188
       189         187         151
       226         188         190
       191         189         153
       228         190         192
       193         191         155
       230         192         194
       195         193         157
       232         194         196
       197         195         159
       234         196         198
       199         197         161
       236         198         200
       201         199         163
       238         200         202
       203         201         165
       240         202         204
       205         203         167
       242         204         206
       207         205         169
       244         206         208
       209         207         171
       246         208         210
       211         209         173
       248         210         212
       213         211         175
       250         212         214
       215         213         177
       252         214         216
       699         215         179
       254         788         218
       219         217         181
       256         218         220
       221         219         183
       258         220         222
       223         221         185
       260         222         224
       225         223         187
       262         224         226
       227         225         189
       264         226         228
       229         227         191
       266         228         230
       231         229         193
       268         230         232
       233         231         195
       270         232         234
       235         233         197
       272         234         236
       237         235         199
       274         236         238
       239         237         201
       276         238         240
       241         239         203
       278         240         242
       243         241         205
       280         242         244
       245         243         207
       282         244         246
       247         245         209
       284         246         248
       249         247         211
       286         248         250
       251         249         213
       288         250         252
       701         251         215
       290         786         254
       255         253         217
       292         254         256
       257         255         219
       294         256         258
       259         257         221
       296         258         260
       261         259         223
       298         260         262
       263         261         225
       300         262         264
       265         263         227
       302         264         266
       267         265         229
       304         266         268
       269         267         231
       306         268         270
       271         269         233
       308         270         272
       273         271         235
       310         272         274
       275         273         237
       312         274         276
       277         275         239
       314         276         278
       279         277         241
       316         278         280
       281         279         243
       318         280         282
       283         281         245
       320         282         284
       285         283         247
       322         284         286
       287         285         249
       324         286         288
       703         287         251
       326         784         290
       291         289         253
       328         290         292
       293         291         255
       330         292         294
       295         293         257
       332         294         296
       297         295         259
       334         296         298
       299         297         261
       336         298         300
       301         299         263
       338         300         302
       303         301         265
       340         302         304
       305         303         267
       342         304         306
       307         305         269
       344         306         308
       309         307         271
       346         308         310
       311         309         273
       348         310         312
       313         311         275
       350         312         314
       315         313         277
       352         314         316
       317         315         279
       354         316         318
       319         317         281
       356         318         320
       321         319         283
       358         320         322
       323         321         285
       360         322         324
       705         323         287
       362         782         326
       327         325         289
       364         326         328
       329         327         291
       366         328         330
       331         329         293
       368         330         332
       333         331         295
       370         332         334
       335         333         297
       372         334         336
       337         335         299
       374         336         338
       339         337         301
       376         338         340
       341         339         303
       378         340         342
       343         341         305
       380         342         344
       345         343         307
       382         344         346
       347         345         309
       384         346         348
       349         347         311
       386         348         350
       351         349         313
       388         350         352
       353         351         315
       390         352         354
       355         353         317
       392         354         356
       357         355         319
       394         356         358
       359         357         321
       396         358         360
       707         359         323
       398         780         362
       363         361         325
       400         362         364
       365         363         327
       402         364         366
       367         365         329
       404         366         368
       369         367         331
       406         368         370
       371         369         333
       408         370         372
       373         371         335
       410         372         374
       375         373         337
       412         374         376
       377         375         339
       414         376         378
       379         377         341
       416         378         380
       381         379         343
       418         380         382
       383         381         345
       420         382         384
       385         383         347
       422         384         386
       387         385         349
       424         386         388
       389         387         351
       426         388         390
       391         389         353
       428         390         392
       393         391         355
       430         392         394
       395         393         357
       432         394         396
       709         395         359
       434         778         398
       399         397         361
       436         398         400
       401         399         363
       438         400         402
       403         401         365
       440         402         404
       405         403         367
       442         404         406
       407         405         369
       444         406         408
       409         407         371
       446         408         410
       411         409         373
       448         410         412
       413         411         375
       450         412         414
       415         413         377
       452         414         416
       417         415         379
       454         416         418
       419         417         381
       456         418         420
       421         419         383
       458         420         422
       423         421         385
       460         422         424
       425         423         387
       462         424         426
       427         425         389
       464         426         428
       429         427         391
       466         428         430
       431         429         393
       468         430         432
       711         431         395
       470         776         434
       435         433         397
       472         434         436
       437         435         399
       474         436         438
       439         437         401
       476         438         440
       441         439         403
       478         440         442
       443         441         405
       480         442         444
       445         443         407
       482         444         446
       447         445         409
       484         446         448
       449         447         411
       486         448         450
       451         449         413
       488         450         452
       453         451         415
       490         452         454
       455         453         417
       492         454         456
       457         455         419
       494         456         458
       459         457         421
       496         458         460
       461         459         423
       498         460         462
       463         461         425
       500         462         464
       465         463         427
       502         464         466
       467         465         429
       504         466         468
       713         467         431
       506         774         470
       471         469         433
       508         470         472
       473         471         435
       510         472         474
       475         473         437
       512         474         476
       477         475         439
       514         476         478
       479         477         441
       516         478         480
       481         479         443
       518         480         482
       483         481         445
       520         482         484
       485         483         447
       522         484         486
       487         485         449
       524         486         488
       489         487         451
       526         488         490
       491         489         453
       528         490         492
       493         491         455
       530         492         494
       495         493         457
       532         494         496
       497         495         459
       534         496         498
       499         497         461
       536         498         500
       501         499         463
       538         500         502
       503         501         465
       540         502         504
       715         503         467
       542         772         506
       507         505         469
       544         506         508
       509         507         471
       546         508         510
       511         509         473
       548         510         512
       513         511         475
       550         512         514
       515         513         477
       552         514         516
       517         515         479
       554         516         518
       519         517         481
       556         518         520
       521         519         483
       558         520         522
       523         521         485
       560         522         524
       525         523         487
       562         524         526
       527         525         489
       564         526         528
       529         527         491
       566         528         530
       531         529         493
       568         530         532
       533         531         495
       570         532         534
       535         533         497
       572         534         536
       537         535         499
       574         536         538
       539         537         501
       576         538         540
       717         539         503
       578         770         542
       543         541         505
       580         542         544
       545         543         507
       582         544         546
       547         545         509
       584         546         548
       549         547         511
       586         548         550
       551         549         513
       588         550         552
       553         551         515
       590         552         554
       555         553         517
       592         554         556
       557         555         519
       594         556         558
       559         557         521
       596         558         560
       561         559         523
       598         560         562
       563         561         525
       600         562         564
       565         563         527
       602         564         566
       567         565         529
       604         566         568
       569         567         531
       606         568         570
       571         569         533
       608         570         572
       573         571         535
       610         572         574
       575         573         537
       612         574         576
       719         575         539
       614         768         578
       579         577         541
       616         578         580
       581         579         543
       618         580         582
       583         581         545
       620         582         584
       585         583         547
       622         584         586
       587         585         549
       624         586         588
       589         587         551
       626         588         590
       591         589         553
       628         590         592
       593         591         555
       630         592         594
       595         593         557
       632         594         596
       597         595         559
       634         596         598
       599         597         561
       636         598         600
       601         599         563
       638         600         602
       603         601         565
       640         602         604
       605         603         567
       642         604         606
       607         605         569
       644         606         608
       609         607         571
       646         608         610
       611         609         573
       648         610         612
       721         611         575
       762         766         614
       615         613         577
       760         614         616
       617         615         579
       758         616         618
       619         617         581
       756         618         620
       621         619         583
       754         620         622
       623         621         585
       752         622         624
       625         623         587
       750         624         626
       627         625         589
       748         626         628
       629         627         591
       746         628         630
       631         629         593
       744         630         632
       633         631         595
       742         632         634
       635         633         597
       740         634         636
       637         635         599
       738         636         638
       639         637         601
       736         638         640
       641         639         603
       734         640         642
       643         641         605
       732         642         644
       645         643         607
       730         644         646
       647         645         609
       728         646         648
       723         647         611
       800         688         650
       651         649         763
         2         650         652
       653         651         761
         4         652         654
       655         653         759
         6         654         656
       657         655         757
         8         656         658
       659         657         755
        10         658         660
       661         659         753
        12         660         662
       663         661         751
        14         662         664
       665         663         749
        16         664         666
       667         665         747
        18         666         668
       669         667         745
        20         668         670
       671         669         743
        22         670         672
       673         671         741
        24         672         674
       675         673         739
        26         674         676
       677         675         737
        28         676         678
       679         677         735
        30         678         680
       681         679         733
        32         680         682
       683         681         731
        34         682         684
       685         683         729
        36         684         686
       687         685         727
       690         686         688
       649         687         725
       692          36         690
       799         689         687
       694          72         692
       797         691         689
       696         108         694
       795         693         691
       698         144         696
       793         695         693
       700         180         698
       791         697         695
       702         216         700
       789         699         697
       704         252         702
       787         701         699
       706         288         704
