 -3.0011275408816238e+00    2.8959878898757476e+00   -1.9370419767955886e+00   -1.3701826184789307e+00
 -1.0685834370720852e-01    2.9857107146849353e+00   -3.3612870038823752e+00    1.4520973693999308e+00
  9.9669106163971011e-01   -3.5995649662015459e+00    3.0984956362920055e+00   -9.3287978063296051e-01
 -2.6177677534617301e+00   -1.7895238477889000e-01    2.1780076796628403e+00   -3.7788619964494150e+00
  2.6246430919121666e+00    1.6041104293609121e-01   -2.0328240588064714e+00    3.3873323046853132e+00
  3.0819636336489797e-01    2.3283179337755371e+00   -3.8975094715746752e+00    2.1912051925391300e+00
  2.7987397042234390e+00    5.3902970143947584e-02   -1.8112936229485430e+00    3.6631653442273726e+00
 -2.8058580808135596e+00   -4.9055810548895844e-02    1.3275393815318546e+00   -3.3337596176205535e+00
  3.0757119134272135e+00   -8.3404235351710110e-01   -1.2929706516138624e+00    3.4026301222458857e+00
 -1.5063305703065379e+00   -2.1855762430974903e+00    2.6212632656690937e+00   -3.2543147135166053e+00
 -3.2359550831001829e+00    2.5862184078751609e+00   -1.1905745668529422e+00   -1.9184149337337577e+00
  2.1425630356093452e+00    1.9322982149730583e+00   -2.1098239269832444e+00    3.1558006271400036e+00
  3.5964420133410573e+00   -2.6638639333768288e+00    9.2317119972660455e-01    1.9760111271590406e+00
 -2.3608367692206427e+00    2.7001894590832491e+00   -1.7799658522428974e+00   -2.5115524139148575e+00
 -4.0531336753408773e+00    1.6902684899654894e+00    1.4914926891914502e+00   -3.2729878769380365e+00
 -9.1343509974834636e-01    4.0610538894246764e+00   -3.1300437415889335e+00    1.9884671816472168e+00
  3.1370658726951910e+00   -2.4055707926726662e+00    1.0839309777150410e+00    2.0796681080367740e+00
 -3.6641146094963593e+00    2.7795143088910206e+00   -6.2828591723911542e-01   -2.4029503856796688e+00
  3.0899500145910777e+00   -1.9684056486205688e+00    1.0864518254909665e+00    2.3445044101585695e+00
 -6.7419694843056022e-01    2.8162990523248981e+00   -4.3946776686102842e+00    2.2853076301450739e+00
 -2.7030720036256981e+00    2.0847675012766929e+00   -1.5472497324352714e+00   -2.4830992556456706e+00
 -1.8375071114115298e+00   -2.1153869302368982e+00    2.6871553414292646e+00   -2.5752189392204956e+00
  2.1247570126047157e+00   -3.0543463350654503e+00    2.5866258422464856e+00    1.2058058209474427e+00
  1.2537231362701347e+00   -3.1040103178358693e+00    3.8353090102163825e+00   -1.1294641989257843e+00
 -1.1635710773867151e-01    3.0846916397367727e+00   -3.4214527150490595e+00    1.1224346619561023e+00
 -3.1211091362241379e+00    3.0061595514920358e+00   -2.1932823708199254e+00   -1.1867824693849511e+00
  4.5603480880301914e+00   -1.5537961071821447e+00   -3.9803442156779495e-01    2.5729298792402409e+00
  2.7952764634623195e+00   -4.2698587184376002e+00    2.1933359202710796e+00    3.7268004818106437e-01
  3.2449554411213191e+00   -2.2812018419255789e-01   -1.1768785603228498e+00    3.5440623509258504e+00
 -3.6695674286961255e+00    1.5523482054160145e+00   -1.0770086446723437e+00   -2.5705322997257465e+00
  2.7955773788704241e+00    4.9163037895792083e-01   -1.8539635473980018e+00    3.1061149121332292e+00
  3.1545073323888047e+00   -3.3065705540218358e+00    1.2016035956082654e+00    1.6593178636524364e+00
 -2.9525699307072895e+00    4.1036977422431917e+00   -1.3029407158890149e+00   -2.0593357557279366e+00
 -2.7523824601950162e+00   -4.6876899021773455e-01    2.1268685320542673e+00   -2.9616769288082705e+00
 -3.1936386952431626e+00    1.0352287659177954e+00   -5.9881400909069049e-01   -3.0237522606132394e+00
 -8.2275557400521039e-03   -2.4578260173125810e+00    4.0308328721394417e+00   -1.5711132921185580e+00
 -2.7156456118872647e+00   -6.7916596939811802e-01    2.7086705483402458e+00   -3.3452048989932788e+00
  2.4572387444047736e+00   -2.4658053183202404e+00    1.8588292330977882e+00    2.3380949605578185e+00
  4.0301888661627618e+00   -1.5737965820420192e+00   -1.1546845666234236e+00    3.0128734772762740e+00
 -4.8441141792128956e-01   -2.6604696540367416e+00    3.4147121966139351e+00   -1.6811200132091135e+00
 -3.1223380033508201e+00   -3.0217273292668928e-01    1.7211654853411369e+00   -2.9811135630569674e+00
